time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	머미슝좍	"FRIENDLY FIRE"	4:59	1		jfQYsHSm2Ig	UCS7q34wxwIxtezOXztLpMCw	"FRIENDLY FIRE"	머미슝좍	2026-06-03T14:00:00Z	2026-06-03T14:00:05Z	2026-06-03T14:06:19Z
23:05	"브론넷 박사"	https://youtu.be/OnFtakTX3yk?si=bzi8gE01iuy-Jpxb	4:05	1		OnFtakTX3yk	UCwctujGepiKAYSGn_ctlplg	"회색내복 - Antifreeze"	"브론넷 박사"	2026-06-03T14:05:00Z	2026-06-03T14:05:06Z	2026-06-03T14:10:10Z
23:10	재창족	https://youtu.be/lH3raENj6ac	3:03	1		lH3raENj6ac	UCavDRvDgkRxZGRcinTAx_FQ	"[복면창팝 4] 그거 이미 했어"	재창족	2026-06-03T14:10:00Z	2026-06-03T14:10:06Z	2026-06-03T14:14:09Z
23:15	나락에나락	https://youtu.be/lyhUgq8l6Zw	3:56	1		lyhUgq8l6Zw	UCdNadM19-ZbQB8lDYBnIA3Q	"[창팝] 잊지 않아"	나락에나락	2026-06-03T14:15:00Z	2026-06-03T14:15:06Z	2026-06-03T14:20:01Z
23:20	Mistrain	https://youtu.be/Tk7vN1DZQB0	3:32	1		Tk7vN1DZQB0	UC40-8u3ryMvkSwXImYLqIvA	"메벤남 - 본메에도 사료뿌려라"	Mistrain	2026-06-03T14:20:00Z	2026-06-03T14:20:06Z	2026-06-03T14:24:38Z
23:25	ރ	https://youtu.be/Xmw7e2eglfc	3:51	1		Xmw7e2eglfc	UC35fE9zAMyt2-U72FcmWr_A	Philosophia	ރ	2026-06-03T14:25:00Z	2026-06-03T14:25:06Z	2026-06-03T14:29:56Z
23:30	물통도정	https://youtu.be/xm6UGAuQQ8s	3:24	1		xm6UGAuQQ8s	UCsrInF6CK1bfsnMObuuZHGQ	"어택! 메이플"	물통도정	2026-06-03T14:30:00Z	2026-06-03T14:30:06Z	2026-06-03T14:34:30Z
23:35			3:12	2								
23:40	4lt3r	https://www.youtube.com/watch?v=qGUwdoXgCjk	3:04	1		qGUwdoXgCjk	UC8cI3OGG585QFj7WfcRwWsg	"[복면창팝] All Right (모두 오른쪽)"	4lt3r	2026-06-03T14:40:00Z	2026-06-03T14:40:06Z	2026-06-03T14:44:14Z
23:45												
23:50												
23:55												
