time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	아무생각없는거같기도	"쌀숭이는 메이플을 지켰잖아 - 쌀숭이"	3:22	2		KWwR71HFXB0	UCeI1wTYnS3lUL4C2jC06KPg	"쌀숭이는 메이플을 지켰잖아 - 쌀숭이"	아무생각없는거같기도하고아닌거같기도	2026-06-04T14:00:00Z	2026-06-04T14:00:06Z	2026-06-04T14:05:28Z
23:05	리자예	https://www.youtube.com/watch?v=Bq5zIpu93f4	2:30	2		Bq5zIpu93f4	UCkwiHDYrZyavDvljLPLAFQA	"신창섭 - 내가 신이라니"	리자예	2026-06-04T14:05:00Z	2026-06-04T14:05:06Z	2026-06-04T14:09:36Z
23:10	머미슝좍	https://youtu.be/oA90sdFUEyk	3:18	1		oA90sdFUEyk	UCS7q34wxwIxtezOXztLpMCw	"맞아, 안 멋질지도"	머미슝좍	2026-06-04T14:10:00Z	2026-06-04T14:10:06Z	2026-06-04T14:14:24Z
23:15	Mistrain	"쌀뚜기 - 쌀먹하려면 일단 본메해"	4:00	1		JOVSG4lWSb4	UC40-8u3ryMvkSwXImYLqIvA	"쌀뚜기 - 쌀먹하려면 일단 본메해"	Mistrain	2026-06-04T14:15:00Z	2026-06-04T14:15:06Z	
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
