time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	창스풀	https://youtu.be/zuE6R5U7L40	3:15	2		zuE6R5U7L40	UCHQHYow-wavkS0cunlUrV5A	"창팝 해체신서 PART ZERO -종신형- (TVA 1,2쿨 OP 통합본)"	창스풀	2026-06-17T14:00:00Z	2026-06-17T14:00:06Z	2026-06-17T14:05:21Z
23:05	낙서장	https://www.youtube.com/watch?v=ydMpx1l0geA	2:27	2		ydMpx1l0geA	UCsdP8THHYHKG2AO6Ue94O5A	징징대지마	낙서장	2026-06-17T14:05:00Z	2026-06-17T14:05:06Z	2026-06-17T14:09:33Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
