time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리ᄉퟄᆫ좍	https://youtu.be/D22242MYqNI	4:16	1		D22242MYqNI	UCUPvEC47YXCibYHotpSur7g	둑	리ᄉퟄᆫ좍	2026-06-06T14:00:00Z	2026-06-06T14:00:06Z	2026-06-06T14:05:22Z
23:05	렌슝좍	https://youtu.be/MkywDrsQjYk	3:05	2		MkywDrsQjYk	UCcsFJhP7ay5dthUuClp6s7w	Coaster	렌슝좍	2026-06-06T14:05:00Z	2026-06-06T14:05:06Z	2026-06-06T14:10:11Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
