time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	에르망	https://youtu.be/42sHIEbohjw	1:27	2	개사	42sHIEbohjw	UCn5n_dMQAXQRXkaqVvZ9IQA	"[창팝] 창래곤볼 카이 2기 오프닝 - 바로 정상화"	에르망	2026-02-26T14:00:00Z	2026-02-26T14:00:06Z	2026-02-26T14:03:33Z
23:05	"jetspous J"	https://www.youtube.com/watch?v=ih8aKFRMswc	2:21	1		ih8aKFRMswc	UCavDRvDgkRxZGRcinTAx_FQ	"[창팝] 산마루"	"jetspous J"	2026-02-26T14:05:00Z	2026-02-26T14:05:06Z	2026-02-26T14:08:27Z
23:10	pie	https://youtu.be/39uf4EQgBqg?si=YzRgF5eGAEWrtAqH	4:03	2		39uf4EQgBqg	UC746JBWOkITyP1daLaTPnxw	"메갤남-이게 다 사랑이 부족해서 생긴 일이다"	ᚂ	2026-02-26T14:08:00Z	2026-02-26T14:08:06Z	
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
