time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	레이지	https://youtu.be/D48pybsgMjU	3:34	2		D48pybsgMjU	UC6Yhz_2ciq5Ym3Ojkv9LqCA	"[창팝] 냉장고"	레이지	2026-02-08T14:00:00Z	2026-02-08T14:00:06Z	2026-02-08T14:05:40Z
23:05	4lt3r	https://www.youtube.com/watch?v=Ce_zAni0-KE	2:19	2		Ce_zAni0-KE	UC8cI3OGG585QFj7WfcRwWsg	"메이플은 메키와 다르다고"	4lt3r	2026-02-08T14:05:00Z	2026-02-08T14:05:06Z	2026-02-08T14:09:25Z
23:10	리플족	https://www.youtube.com/watch?v=eV72Kth7A10	4:31	1		eV72Kth7A10	UCTI9DA662wkFp3_QPuBHXpA	"달의 엽서"	리플족	2026-02-08T14:10:00Z	2026-02-08T14:10:06Z	
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
