time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	"브론넷 박사"	https://youtu.be/EaJ7fVMHwOk	3:26	2		EaJ7fVMHwOk	UCwctujGepiKAYSGn_ctlplg	"바다 위의 마음(Acoustic ver.)"	"브론넷 박사"	2026-02-19T14:00:00Z	2026-02-19T14:00:06Z	2026-02-19T14:05:31Z
23:05												
23:10												
23:15												
23:20												
23:25												
23:30	김dred	https://youtu.be/-5nPGxHJaCM	2:26	2		-5nPGxHJaCM	UCTc8W4fbpOKdwRkBsEHRzrQ	"[Mashup]라.젖.두 X 아이라인 - 라젖두라인"	김dred	2026-02-19T14:30:00Z	2026-02-19T14:30:06Z	2026-02-19T14:34:31Z
23:35												
23:40												
23:45												
23:50												
23:55												
