time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리스항르	https://youtu.be/3bvxlRq0kg4	4:06	2	도파민대회	3bvxlRq0kg4	UCFkPy1vgducXZysIeR2uwgw	"신창섭 - 계속해도"	리스항르	2026-03-28T14:00:00Z	2026-03-28T14:00:06Z	2026-03-28T14:06:09Z
23:05	"리스항르 및 창팝용"	https://youtu.be/w8p8YTGMMWA	2:46	2	개시	w8p8YTGMMWA	UCFkPy1vgducXZysIeR2uwgw	"점공가 (육군가)"	리스항르	2026-03-28T14:05:00Z	2026-03-28T14:05:06Z	2026-03-28T14:09:53Z
23:10	"하얀 설 & 메벤남"	https://www.youtube.com/watch?v=gJPIK8A4T58	3:44	1	"인창페3 제출곡"	gJPIK8A4T58	UCJPFcmtKH5q9QPf8QAa-sfQ	"신창섭 - 어서오세요, 메이플 대학교에! (Offical Video)"	"하얀 설"	2026-03-28T14:10:00Z	2026-03-28T14:10:06Z	2026-03-28T14:14:49Z
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
