time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	렌슝좍	https://youtu.be/5smF6RGvfds	4:01	1		5smF6RGvfds	UCcsFJhP7ay5dthUuClp6s7w	"정상화 - 허상 [CS 공정감상 시리즈] | 정상화 데뷔 이후 첫 EP 타이틀곡 Live Clip"	렌슝좍	2026-01-31T14:00:00Z	2026-01-31T14:00:06Z	2026-01-31T14:05:07Z
23:05	나락에나락	https://youtu.be/iO23_vVyg5I	3:18	1		iO23_vVyg5I	UCdNadM19-ZbQB8lDYBnIA3Q	"[창팝] 다시, 봄"	나락에나락	2026-01-31T14:05:00Z	2026-01-31T14:05:06Z	2026-01-31T14:09:24Z
23:10	김dred	https://youtu.be/da1iEpe8OB0	2:58	1		da1iEpe8OB0	UCTc8W4fbpOKdwRkBsEHRzrQ	"느그형-불편한 목이"	김dred	2026-01-31T14:10:00Z	2026-01-31T14:10:05Z	2026-01-31T14:14:03Z
23:15	낙서장	https://youtu.be/Tk1trvvQiiw	2:51	2		Tk1trvvQiiw	UCsdP8THHYHKG2AO6Ue94O5A	"[신창섭] 전부 들어줄게"	낙서장	2026-01-31T14:15:00Z	2026-01-31T14:15:06Z	2026-01-31T14:19:57Z
23:20	리슨퓨어족	https://youtu.be/4w97zQcV5EI	3:19	1		4w97zQcV5EI	UCQoaeuPLmDIRebALnJtAipQ	"몬스터 카니발 [창팝 with 메이플 키우기]"	리슨퓨어족	2026-01-31T14:20:00Z	2026-01-31T14:20:06Z	2026-01-31T14:24:24Z
23:25	DWAET	https://youtu.be/KZOd9ACWHRM	3:52	1		KZOd9ACWHRM	UC7GvbrpAQuBOsJMhJggto8Q	"신창섭 - 창팝이 불편하니 (Electro Pop Remix)"	DWAET	2026-01-31T14:25:00Z	2026-01-31T14:25:06Z	2026-01-31T14:30:57Z
23:30	pie	https://youtu.be/1N6YccolCbo?si=dc33Mpy9GvZEmthA	3:51	2		1N6YccolCbo	UC746JBWOkITyP1daLaTPnxw	"Lith Harbor COMPLEX (ILLEGAL REMIX) "	ᚂ	2026-01-31T14:30:00Z	2026-01-31T14:30:06Z	2026-01-31T14:35:57Z
23:35	나는아무것도몰라요	https://youtu.be/yIudU3VMhPg	4:10	2		yIudU3VMhPg	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] PINKY ELEPHANT"	나는아무것도몰라요	2026-01-31T14:35:00Z	2026-01-31T14:35:05Z	
23:40												
23:45												
23:50												
23:55												
