time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	머미슝좍	https://youtu.be/KfJ7NYCRjsM	3:13	1		KfJ7NYCRjsM	UCS7q34wxwIxtezOXztLpMCw	"나 나 나 나"	머미슝좍	2026-01-18T14:00:00Z	2026-01-18T14:00:06Z	2026-01-18T14:04:18Z
23:05	머미슝좍	https://youtu.be/o2YQxFRoX_g	2:32	1		o2YQxFRoX_g	UCS7q34wxwIxtezOXztLpMCw	"※경고 : 시청에 주의를 요할 것※ 본 곡은 ‘개화’라는 단어에서 발생하는 의미의 충돌, 오해, 그리고 그로 인한 감정적 혼란을 주제로 제작된 곡입니다. 가사 전반에는"	머미슝좍	2026-01-18T14:05:00Z	2026-01-18T14:05:06Z	2026-01-18T14:08:38Z
23:10	나는아무것도몰라요	https://youtu.be/bjEqT7xBQxA	3:23	1		bjEqT7xBQxA	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] 우리는 다시 만날테니까 (4K)"	나는아무것도몰라요	2026-01-18T14:10:00Z	2026-01-18T14:10:06Z	2026-01-18T14:14:29Z
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
