time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	체포낙	https://www.youtube.com/watch?v=mJL9QkhBWPE	3:06	2		mJL9QkhBWPE	UCi35WeuD14KkTeCmVmqjDKg	"신창섭 - 신이 나지"	체포낙	2026-04-04T14:00:00Z	2026-04-04T14:00:06Z	2026-04-04T14:05:11Z
23:05	나는아무것도몰라요	https://youtu.be/VNJf3gHvD_o	3:31	1		VNJf3gHvD_o	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] SAD LULLABY"	나는아무것도몰라요	2026-04-04T14:05:00Z	2026-04-04T14:05:06Z	2026-04-04T14:09:36Z
23:10	김dred	https://youtu.be/X8WO0bSBCCw	3:23	1		X8WO0bSBCCw	UCTc8W4fbpOKdwRkBsEHRzrQ	"이런 항아리 도박 필요해"	김dred	2026-04-04T14:10:00Z	2026-04-04T14:10:06Z	2026-04-04T14:14:28Z
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
