time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리스항르	https://youtu.be/sAk4cbssEhM	1:56	2	개사	sAk4cbssEhM	UCFkPy1vgducXZysIeR2uwgw	"[개사] 창섭의 개비싼 레스토랑"	리스항르	2026-04-21T14:00:00Z	2026-04-21T14:00:06Z	2026-04-21T14:04:03Z
23:05	대가리텅텅	https://youtu.be/BF5vLqf4jf8	3:40	1	리릭	BF5vLqf4jf8	UCeI1wTYnS3lUL4C2jC06KPg	"[창팝]567세의 나이에도"	아무생각없는거같기도하고아닌거같기도	2026-04-21T14:05:00Z	2026-04-21T14:05:06Z	2026-04-21T14:09:45Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
