time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	머미슝좍	https://youtu.be/cnMxp1jfURU	3:13	1		cnMxp1jfURU	UCS7q34wxwIxtezOXztLpMCw	"망망대해 티켓"	머미슝좍	2026-04-05T14:00:00Z	2026-04-05T14:00:06Z	2026-04-05T14:04:19Z
23:05	"Affine Scheme"	https://youtu.be/RZ9a4l-lQaE	3:14	2	"날짜가 4월 6일임"	RZ9a4l-lQaE	UClgNLfZFzjqa3LVGzn4lmng	돌아와줘	"Affine Scheme "			
23:10	물통도정	https://youtu.be/dot_fPoi1_Q	4:15	1		dot_fPoi1_Q	UCsrInF6CK1bfsnMObuuZHGQ	교차점	물통도정	2026-04-05T14:10:00Z	2026-04-05T14:10:06Z	2026-04-05T14:15:20Z
23:15	"하얀 설"	https://youtu.be/pe2sjNLFZzE	4:00	1	"프든싱어 제출작"	pe2sjNLFZzE	UCtLE7Mqcst1Itu9408t_PMg	"소신으로 응징하는 형 (Remake Ver.)"	"까만 설"	2026-04-05T14:15:00Z	2026-04-05T14:15:06Z	2026-04-05T14:20:06Z
23:20	라슝좍	https://www.youtube.com/watch?v=U1_rj-SjzN8	3:56	1	"이후 일부 공개, 외부 송출 금지"	U1_rj-SjzN8	UCgnHPpFmMF4-8QJYhkDfpiQ	"빌런 축제"	라슝좍	2026-04-05T14:20:00Z	2026-04-05T14:20:06Z	2026-04-05T14:25:01Z
23:25	DWAET	https://youtu.be/I5piLfUxRiM	3:21	1	"프든싱어 제출작"	I5piLfUxRiM	UC7GvbrpAQuBOsJMhJggto8Q	"[창팝] Run Away"	DWAET	2026-04-05T14:25:00Z	2026-04-05T14:25:05Z	2026-04-05T14:29:26Z
23:30	아드레날린	https://youtu.be/iDrO6jKbpY0	4:16	2		iDrO6jKbpY0	UC_dYoOlM5vw6FToAv3fSIjg	ㅏㅣㅜㅔㅗ	아드레날린	2026-04-05T14:30:00Z	2026-04-05T14:30:06Z	2026-04-05T14:36:21Z
23:35	머미슝좍	https://youtu.be/JLfBPDa0Pzs	2:41	2		JLfBPDa0Pzs	UCS7q34wxwIxtezOXztLpMCw	"누가 그래요?"	머미슝좍	2026-04-05T14:40:00Z	2026-04-05T14:40:06Z	2026-04-05T14:43:46Z
23:40												
23:45												
23:50												
23:55												
