time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	나는아무것도몰라요	https://youtu.be/JoW5cZ1jyP0	3:29	1		JoW5cZ1jyP0	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] RE:road (with DUre, Soreu)"	나는아무것도몰라요	2026-04-28T14:00:00Z	2026-04-28T14:00:06Z	2026-04-28T14:04:34Z
23:05	pie.	https://youtu.be/RFeIgXbI_PA?si=VlHa4Z3UDswm0gCz	3:37			RFeIgXbI_PA	UCgeNiOz_DNwkL-ob5clUdhw	"메린걸(ILLEGAL REMIX)"	φ.	2026-04-28T14:10:00Z	2026-04-28T14:10:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
