time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리스항르	https://youtu.be/AabRjcqezaw	3:16	2	"프든싱어 2번"	AabRjcqezaw	UCFkPy1vgducXZysIeR2uwgw	❗️아❗️자❗️잣❗️아❗️자❗️잣❗️아❗️자❗️자❗️자❗️잣❗️	리스항르	2026-04-07T14:00:00Z	2026-04-07T14:00:06Z	2026-04-07T14:05:19Z
23:05	리슝기	https://youtu.be/RzD35R-p88c	3:34	2	"롯데 7연패 기념"	RzD35R-p88c	UCA7uMNOR00-1ETfVH6JqWVg	"쌀숭이 - 전력재획 feat.롯데 7연패 기념 (원곡: 전력질주)"	리슝기	2026-04-07T14:05:00Z	2026-04-07T14:05:06Z	2026-04-07T14:10:40Z
23:10	탕이	https://youtu.be/Acl2y9nchSk	3:16	3	remake	Acl2y9nchSk	UCjzu6ZOdMfGeWcPr4LM_2dQ	"잘 지내고 있니 Side B"	탕이	2026-04-07T14:10:00Z	2026-04-07T14:10:06Z	
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
