time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	머미슝좍	https://youtu.be/yanX1GuV2s0	2:34	1		yanX1GuV2s0	UCS7q34wxwIxtezOXztLpMCw	황금창섭	머미슝좍	2026-04-19T14:00:00Z	2026-04-19T14:00:06Z	2026-04-19T14:03:39Z
23:05	"SSAL LABEL(쌀레이블)"	https://youtu.be/rRV5wyDFKUA	3:15	1		rRV5wyDFKUA	UCUsvpAZAf5DRNYmgW1h2Z0w	"쌀숭이 - My Prime time(Official Lyric Video)"	"SSAL LABEL"	2026-04-19T14:05:00Z	2026-04-19T14:05:06Z	2026-04-19T14:10:20Z
23:10	체포낙	https://www.youtube.com/watch?v=Y_IUVNrBbP4	2:54	2		Y_IUVNrBbP4	UCi35WeuD14KkTeCmVmqjDKg	"[창팝] Stay with LARA (라라랑 함께라면)"	체포낙	2026-04-19T14:10:00Z	2026-04-19T14:10:06Z	2026-04-19T14:14:59Z
23:15	무명음악가	https://youtu.be/M87DZcK-1xc	3:42	1		M87DZcK-1xc	UCZAN2AiP1W0mLuIGsWP_Hmw	"[창팝] [EP] Track 05. Dr.SHIN"	무명음악가	2026-04-19T14:15:00Z	2026-04-19T14:15:06Z	2026-04-19T14:19:47Z
23:20	To.S	https://youtu.be/w1btYxp8C5Y	1:28	1		w1btYxp8C5Y	UCbmAWT-K-mjaxnppaSlVZUQ	착리죽리	"To. S"	2026-04-19T14:19:00Z	2026-04-19T14:19:06Z	2026-04-19T14:22:35Z
23:25	리플족	https://www.youtube.com/watch?v=bBl5gEEJSIc	3:38	1		bBl5gEEJSIc	UCTI9DA662wkFp3_QPuBHXpA	"[NCS] 창런 워커 - Supernovae Remaster.ver"	리플족	2026-04-19T14:25:00Z	2026-04-19T14:25:06Z	2026-04-19T14:29:44Z
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
