time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	물통도정	https://youtu.be/Q2QhbbTpnIc	3:06	2		Q2QhbbTpnIc	UCsrInF6CK1bfsnMObuuZHGQ	"[창팝] 트리아지 M/V"	물통도정	2025-12-17T14:00:00Z	2025-12-17T14:00:06Z	2025-12-17T14:05:12Z
23:05	창섭이	https://youtu.be/tYQ9B1orxTM	2:49	2		tYQ9B1orxTM	UCGpz7I5JEixbGWA6dN65VsQ	"Let's go 메이플"	창섭이	2025-12-17T14:05:00Z	2025-12-17T14:05:06Z	2025-12-17T14:09:55Z
23:10	나는아무것도몰라요	https://youtu.be/hU229ZATOKg	3:27	1		hU229ZATOKg	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] 쌀숭이 생존전략"	나는아무것도몰라요	2025-12-17T14:10:00Z	2025-12-17T14:10:06Z	2025-12-17T14:14:32Z
23:15	창팝용	https://youtu.be/plY2QWf30vU	4:08	1	캐롤	plY2QWf30vU	UC-6V2KF8UierJH9EXkjoQEw	"[창팝/캐롤] 리슝좍 - W"	창팝용	2025-12-17T14:15:00Z	2025-12-17T14:15:06Z	2025-12-17T14:20:13Z
23:20	리스항르	https://youtu.be/xUlbL02Lf10	3:02	2		xUlbL02Lf10	UCFkPy1vgducXZysIeR2uwgw	"메벤남 - Si Bel Homme "	리스항르	2025-12-17T14:20:00Z	2025-12-17T14:20:06Z	2025-12-17T14:25:12Z
23:25	대노코부계정	https://youtu.be/yrioIblcLZI	2:49	2		yrioIblcLZI	UCfaY7BjYBQvrBQZi_Rk5L3Q	첫눈밟기	대노코부계정	2025-12-17T14:25:00Z	2025-12-17T14:25:06Z	2025-12-17T14:29:56Z
23:30	리슝기	https://youtu.be/SZPueIFjNDU?si=O8fW1YkoU91ZcRza	4:09	2	캐롤	SZPueIFjNDU	UCA7uMNOR00-1ETfVH6JqWVg	"[창롤컵 출품] 투허닛-현미팔이 소년"	리슝기	2025-12-17T14:30:00Z	2025-12-17T14:30:05Z	2025-12-17T14:36:12Z
23:35	물통도정	https://youtu.be/rkiQMjTaCNQ	3:28	2		rkiQMjTaCNQ	UCsrInF6CK1bfsnMObuuZHGQ	"[창팝] 럭키 메이플"	물통도정	2025-12-17T14:35:00Z	2025-12-17T14:35:06Z	2025-12-17T14:40:34Z
23:40	Selmia	https://www.youtube.com/watch?v=MibvitTzAcM	3:08	2		MibvitTzAcM	UCECSUa_GaPYQi7CXOAHG5cA	"그저 재즈일 뿐인 음악"	Selmia	2025-12-17T14:40:00Z	2025-12-17T14:40:06Z	
23:45												
23:50												
23:55												
