time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리슨온리족	https://youtu.be/wyWJ8M4XI8I	3:08	2		wyWJ8M4XI8I	UCX6zYmfxVReAcPbwtP7cCEg	"Sing tonight"	리슨온리족	2025-12-16T14:00:00Z	2025-12-16T14:00:06Z	2025-12-16T14:05:14Z
23:05	거울세계신창섭	https://youtu.be/gBqubYEAyW4	8:00	2		gBqubYEAyW4	UCRIiq2G1S_FRPkGjEV_APpg	"신창섭 나우 - 크라운 쇼케이스"	거울세계신창섭	2025-12-16T14:05:00Z	2025-12-16T14:05:06Z	2025-12-16T14:15:05Z
23:10	거울세계신창섭	"위 영상 이어서"										
23:15	"롹슨족 등 23명"	"창타포트 참가자소개.AVI"	4:52	1		fO8aK1jMkJA	UCuAJmJmkyEFSJd0rAxcG7lQ	"창타포트 참가자소개.AVI"	롹슨족	2025-12-16T14:15:00Z	2025-12-16T14:15:06Z	2025-12-16T14:20:57Z
23:20	NATi	?	2:07	2		jMCcgsZOTZw	UCBwi7cYOdBRpjs-XDrI_Oag	"Little Scourge (■■■■'s ■th album?)"	NATi	2025-12-16T14:20:00Z	2025-12-16T14:20:06Z	2025-12-16T14:24:14Z
23:25	리ᄉퟄᆫ좍	https://youtu.be/voATntUua-o	4:00	1		voATntUua-o	UCUPvEC47YXCibYHotpSur7g	"산으로 가는 감"	리ᄉퟄᆫ좍	2025-12-16T14:25:00Z	2025-12-16T14:25:06Z	2025-12-16T14:30:06Z
23:30	X슝좍	https://youtu.be/mA2H0kkQvIM?si=NwNkcGPgN8Jwd5Hs	2:33	2		mA2H0kkQvIM	UCwdDV9XK5gFeycIhQZEaKhQ	Celebrity	X슝좍	2025-12-16T14:30:00Z	2025-12-16T14:30:21Z	2025-12-16T14:34:54Z
23:35												
23:40												
23:45												
23:50												
23:55												
