time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	상추토끼	신발	2:14	2분		601MFQ9Xnx4	UCtU5w-7gQx-EGELB87XkDBA	[창팝]신발	상추토끼	2025-12-08T14:00:00Z	2025-12-08T14:00:06Z	2025-12-08T14:04:21Z
23:05	리슨퓨어족	"신창섭과 돌아보는 2025 연말결산"	3:10	1분		DiIzVfyieH8	UCQoaeuPLmDIRebALnJtAipQ	"신창섭과 돌아보는 2025 연말결산 [창팝]"	리슨퓨어족	2025-12-08T14:05:00Z	2025-12-08T14:05:06Z	2025-12-08T14:09:16Z
23:10	창팝용	"Referee Stop (Feat. 캡펠)"	3:07	1분	합작	MjCp4e7-ktE	UC-6V2KF8UierJH9EXkjoQEw	"[창팝] Referee Stop (Feat. @CAPSPELL) l Lyrics Video"	창팝용	2025-12-08T14:10:00Z	2025-12-08T14:10:06Z	2025-12-08T14:15:12Z
23:15	리스항르	https://youtu.be/dpzl53-s6D8*	2:50	2분	개사	dpzl53-s6D8	UCFkPy1vgducXZysIeR2uwgw	"[개사] Xin Chang seup - 비싼겜 (feat BM My), (원곡 : XIA준수 -비단길)"	리스항르	2025-12-08T14:15:00Z	2025-12-08T14:15:06Z	2025-12-08T14:20:01Z
23:20	X급뮤직	https://youtu.be/__vUQRAyv3g	3:15	2분		__vUQRAyv3g	UC2VYOSZfJgPi3IC1RSFjOEw	리슨퓨어족	X급뮤직	2025-12-08T14:20:00Z	2025-12-08T14:20:06Z	2025-12-08T14:25:21Z
23:25	신창섭으로쌀먹하기	https://youtu.be/knHtftHS7bE	3:35	1분	개사	knHtftHS7bE	UChVrVFnxa4JEoNrcep0l8TA	"Must have ChangPop (브아걸&SG워너비 - Must have love)"	신창섭으로쌀먹하기	2025-12-08T14:25:00Z	2025-12-08T14:25:06Z	2025-12-08T14:29:40Z
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
