time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00												
23:05												
23:10												
23:15												
23:20												
23:25												
23:30	리슝기	https://youtu.be/4ZyN_ukEakw	2:07	2	할로윈대회단품	4ZyN_ukEakw	UCA7uMNOR00-1ETfVH6JqWVg	"창?팝) 바҉̨̕ 람̵̧̕ 피҉̡͡ 면̴̧͝ 죽҈̕͜ 어҈̨̛ 넌"	리슝기	2025-12-31T14:30:00Z	2025-12-31T14:30:05Z	2025-12-31T14:34:12Z
23:35	리ᄉퟄᆫ좍	https://youtu.be/eDeIt3O08vg	2:59	2		eDeIt3O08vg	UCUPvEC47YXCibYHotpSur7g	"ˈlɪs.jin to 25"	리ᄉퟄᆫ좍	2025-12-31T14:35:00Z	2025-12-31T14:35:06Z	2025-12-31T14:40:05Z
23:40	순수창팝	https://youtu.be/UujsR6Fv98o?si=v0rnTbZzjVn6Hktb	3:08	2		UujsR6Fv98o	UC8aoMIE45iMn9LHdMFZ1_kQ	"식당으로 비유하면 횟집이라는 거임"	순수창팝	2025-12-31T14:40:00Z	2025-12-31T14:40:06Z	2025-12-31T14:45:14Z
23:45	체포낙	https://www.youtube.com/watch?v=utbMRUjQ9K8	3:46	2		utbMRUjQ9K8	UCi35WeuD14KkTeCmVmqjDKg	"[4K] 쩌러레츠고 팡이클라스 LIVE CONCERT @2025 HANGTAPORT WINTER ROCK FESTIVAL IN PANGEYO"	체포낙	2025-12-31T14:45:00Z	2025-12-31T14:45:06Z	2025-12-31T14:50:51Z
23:50	리데오	https://youtu.be/K3CH2beDIpQ?si=9D9LgX-pMIjyK2RE	5:15	1		K3CH2beDIpQ	UCGJf0BMCFNerAZy8AKNd87g	😵‍💫	리데오	2025-12-31T14:50:00Z	2025-12-31T14:50:06Z	
23:55	독슝좍	https://www.youtube.com/watch?v=d6asxvDJSFE	14:14	2	"44명 합작"	d6asxvDJSFE	UCZvDzp98ak83aQFpXrBNfOw	"[창팝] Up Cypher (44명 참여)"	독슝좍	2025-12-31T14:55:00Z		
