time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00												
23:05	독슝좍	https://youtu.be/agMjpmahIHI	3:29	3		agMjpmahIHI	UCZvDzp98ak83aQFpXrBNfOw	"[창팝] 멮찔이"	독슝좍	2025-12-11T14:05:00Z	2025-12-11T14:05:16Z	2025-12-11T14:11:46Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45	아드레날린	https://youtu.be/GjNtvwsZQAg?si=ZDNjmzn7nhoyYgXs	3;00			GjNtvwsZQAg	UC_dYoOlM5vw6FToAv3fSIjg	"메이플은 돈 안쓰는 게임(날조)"	아드레날린	2025-12-11T14:40:00Z	2025-12-11T14:40:11Z	
23:50												
23:55												
