time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	심심	https://youtu.be/h4u-5uSkZJQ	2:29	2	로파이	h4u-5uSkZJQ	UCNA0Y7duHiQIoE9l-UC66yQ	"[창팝] 재 ASH (Lo-Fi)"	심심	2025-12-12T14:00:00Z	2025-12-12T14:00:06Z	2025-12-12T14:04:34Z
23:05	신창섭으로쌀먹하기	https://youtu.be/L2-nrGcCPls	2:05	1	개사	L2-nrGcCPls	UChVrVFnxa4JEoNrcep0l8TA	"Maple rebootdust ( Fate/stay night ost - Last stardust)"	신창섭으로쌀먹하기	2025-12-12T14:05:00Z	2025-12-12T14:05:06Z	2025-12-12T14:08:10Z
23:10	X급뮤직	https://youtu.be/kYGwk7D8nQ8	5:50	3	풀애니	kYGwk7D8nQ8	UC2VYOSZfJgPi3IC1RSFjOEw	"창팝 AI애니메이션 대회 헌정 영상"	X급뮤직	2025-12-12T14:10:00Z	2025-12-12T14:10:06Z	2025-12-12T14:18:55Z
23:15	X급뮤직	-	-	-								
23:20	상추토끼	https://www.youtube.com/watch?v=hG758sTu65s	3:02	1	리릭	hG758sTu65s	UCtU5w-7gQx-EGELB87XkDBA	"[창팝]GRAVITY HUG"	상추토끼	2025-12-12T14:20:00Z	2025-12-12T14:20:06Z	2025-12-12T14:24:08Z
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
