time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	"리부트 뮤직 레코드"	https://www.youtube.com/watch?v=5U7CisLDMug	22:11	2	"10:45 시작"	5U7CisLDMug	UCEeOtgxUu4-xI1IpTzBn_Wg	"2025 창타포트 윈터 in 판교- 백스테이지"	"RBT Music Records"	2025-12-20T13:45:00Z	2025-12-20T13:45:06Z	2025-12-20T14:09:18Z
23:05	"리부트 뮤직 레코드"	https://www.youtube.com/watch?v=5U7CisLDMug	22:11	2	"창타포트 2부"	5U7CisLDMug	UCEeOtgxUu4-xI1IpTzBn_Wg	"2025 창타포트 윈터 in 판교- 백스테이지"	"RBT Music Records"	2025-12-20T13:45:00Z	2025-12-20T13:45:06Z	2025-12-20T14:09:18Z
23:10	쓰레기통	https://youtu.be/HJ7Y1ern3P4	3:54	2		HJ7Y1ern3P4	UC_iiD39JHxKd3D4z85rQZ1g	"키네 꼬추 빨고싶다"	쓰레기통	2025-12-20T14:10:00Z	2025-12-20T14:10:32Z	2025-12-20T14:16:01Z
23:15	순수창팝	https://youtu.be/7G5LgaEy_VI?si=LFaoEcf9GK7zCJq0	2:15	2		7G5LgaEy_VI	UC8aoMIE45iMn9LHdMFZ1_kQ	하루종일	순수창팝	2025-12-20T14:15:00Z	2025-12-20T14:15:06Z	2025-12-20T14:19:21Z
23:20	이단아	https://youtu.be/DqXAX4yQRRc	3:17	2		DqXAX4yQRRc	UCN0oSeuRcCR6Vq1fBJqCE7Q	"[LIVE] 발드릭스(Baldrix) 'LAST FLAME' | @CHANGTAPORT ROCK FESTIVAL_2025.12.20"	이단아	2025-12-20T14:20:00Z	2025-12-20T14:20:06Z	2025-12-20T14:25:22Z
23:25	이단아	https://youtu.be/kIDuXqSzfEA	2:34	2		kIDuXqSzfEA	UCN0oSeuRcCR6Vq1fBJqCE7Q	"[창팝] 루시드 - I’m Your Lucid (Feat. X슝좍)"	이단아	2025-12-20T14:25:00Z	2025-12-20T14:25:06Z	2025-12-20T14:29:39Z
23:30	리스항르	https://youtu.be/hJWLbFubYoo	2:58	2		hJWLbFubYoo	UCFkPy1vgducXZysIeR2uwgw	"Don't forget my name Live Remix"	리스항르	2025-12-20T14:30:00Z	2025-12-20T14:30:11Z	2025-12-20T14:35:12Z
23:35		ㄱㅅㄱㅅ										
23:40												
23:45												
23:50												
23:55												
