time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	주차장P	https://youtu.be/oKnpLNcIBdM	3:53	2		oKnpLNcIBdM	UCeVcMUl7CC4dlP1tHviW96Q	"국가공인 산업역군 쌀러리맨 (feat.@X슝좍 @지평단) | 4K MV"	주차장P	2025-12-01T14:00:00Z	2025-12-01T14:00:06Z	2025-12-01T14:05:58Z
23:05	이단아	https://youtu.be/x9dCvhWH88k	2:01	2		x9dCvhWH88k	UCN0oSeuRcCR6Vq1fBJqCE7Q	"주체려성 루시드 MV"	이단아	2025-12-01T14:05:00Z	2025-12-01T14:05:06Z	2025-12-01T14:09:06Z
23:10	창팝용	https://youtu.be/GXTid4vGITc	1:34	2		GXTid4vGITc	UC-6V2KF8UierJH9EXkjoQEw	"[창팝 애니메이션 대회] 쌀숭이땅의 일상 OP - Me & Maple! MV"	창팝용	2025-12-01T14:10:00Z	2025-12-01T14:10:06Z	2025-12-01T14:13:39Z
23:15	X급뮤직	https://youtu.be/eNnhxtzezsc	2:25	2		eNnhxtzezsc	UC2VYOSZfJgPi3IC1RSFjOEw	"[창팝 애니메이션 대회] 저기 있잖아요"	X급뮤직	2025-12-01T14:15:00Z	2025-12-01T14:15:06Z	2025-12-01T14:19:30Z
23:20	리슝기	https://youtu.be/2q5Ag0iXc9w	1:31	2		2q5Ag0iXc9w	UCA7uMNOR00-1ETfVH6JqWVg	"창펀맨 OP - THE SHIN!! ~성난 쌀포대에 불을 붙여라~"	리슝기	2025-12-01T14:20:00Z	2025-12-01T14:20:06Z	2025-12-01T14:23:36Z
23:25	나는아무것도몰라요	https://youtu.be/QYGYAE3895Q	2:15	2		QYGYAE3895Q	UC0e0-1WmiGtfj1WFbDDuHRA	"[창팝] 괴도 리팡 OP"	나는아무것도몰라요	2025-12-01T14:25:00Z	2025-12-01T14:25:06Z	2025-12-01T14:29:20Z
23:30	회리봇	https://www.youtube.com/watch?v=N1Tbr3FY0iw	2:00	2		N1Tbr3FY0iw	UCtS-2kQwzwryMN1M_EJRR0g	겨울이었다	빵떡회리봇	2025-12-01T14:30:00Z	2025-12-01T14:30:06Z	2025-12-01T14:34:07Z
23:35	렌슝좍	https://youtu.be/i8m_EluUr44	3:27	2		i8m_EluUr44	UCcsFJhP7ay5dthUuClp6s7w	"[창팝 애니메이션 대회] Routine"	렌슝좍	2025-12-01T14:35:00Z	2025-12-01T14:35:06Z	2025-12-01T14:40:32Z
23:40	낙서장	" https://www.youtube.com/watch?v=Ql-qrIhjOR8"	3:54	2		Ql-qrIhjOR8	UCsdP8THHYHKG2AO6Ue94O5A	"수고했어 올해도"	낙서장	2025-12-01T14:40:00Z	2025-12-01T14:40:06Z	2025-12-01T14:45:59Z
23:45	뮤버	https://youtu.be/pvifKuoTktU	2:41	2		pvifKuoTktU	UCD2krO8hCqSM1Szqlpiiv-Q	"칠전팔기 철인 다계정광부 (창팝 애니메대회 9번)"	뮤버mewver	2025-12-01T14:45:00Z	2025-12-01T14:45:06Z	2025-12-01T14:49:46Z
23:50												
23:55												
