time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	4lt3r	https://www.youtube.com/watch?v=1-BF2xawD1M	4:02	1		1-BF2xawD1M	UC8cI3OGG585QFj7WfcRwWsg	"[창타포트] MOBIUS"	4lt3r	2025-12-23T14:00:00Z	2025-12-23T14:00:06Z	2025-12-23T14:05:08Z
23:05	하얀설	https://youtu.be/Xez927e5Bgw?si=oIZ81Z-bnRU4-z2m	5:11	1		Xez927e5Bgw	UCtLE7Mqcst1Itu9408t_PMg	"[LIVE] 소신으로 응징하는 형 | 20251223 IN Pangyo"	설2222	2025-12-23T14:05:00Z	2025-12-23T14:05:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
