time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	x슝좍	https://youtu.be/_Kd2QCJJK-s?si=FEVsnmkiW7HVZgjg	3:07	2		_Kd2QCJJK-s	UCwdDV9XK5gFeycIhQZEaKhQ	Countless	X슝좍	2025-11-22T14:00:00Z	2025-11-22T14:00:06Z	2025-11-22T14:05:14Z
23:05	김dred	https://youtu.be/DD2VJpwWJFI	2:36	2		DD2VJpwWJFI	UCTc8W4fbpOKdwRkBsEHRzrQ	"쌀 !"	김dred	2025-11-22T14:05:00Z	2025-11-22T14:05:06Z	2025-11-22T14:09:42Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
