time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리스항르	https://youtu.be/hFlqrFe-YJY	3:35	2		hFlqrFe-YJY	UCFkPy1vgducXZysIeR2uwgw	"튜바창섭 - 거짓으로 세상을 울리는 신"	리스항르	2025-11-03T14:00:00Z	2025-11-03T14:00:06Z	2025-11-03T14:05:37Z
23:05	창스풀	https://youtu.be/reDNc2l1KZs	3:01	1		reDNc2l1KZs	UCHQHYow-wavkS0cunlUrV5A	"[ai/창팝] Мэсийн Дуу(칼의 노래)"	창스풀	2025-11-03T14:05:00Z	2025-11-03T14:05:06Z	2025-11-03T14:09:07Z
23:10	e3z	https://youtu.be/A74WksywwZk	3:50	1		A74WksywwZk	UCZaVG53g9DvvzjNLp2qfHQQ	"신 놀이 (play God / 神遊び)"	e3z	2025-11-03T14:10:00Z	2025-11-03T14:10:06Z	
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
