time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	Luisa	"Luisa × Selmia - D.R.U.G"	3:13	2		dHhXCxpNWKo	UC5FDZNJfUcB11p2aJog2DJQ	"Luisa × Selmia - D.R.U.G"	Luisa	2025-11-06T14:00:00Z	2025-11-06T14:00:06Z	2025-11-06T14:05:18Z
23:05	창팝용	https://youtu.be/XkSvRnO366c	2:13	2		XkSvRnO366c	UC-6V2KF8UierJH9EXkjoQEw	"[EP] Track 5(Final). 바람"	창팝용	2025-11-06T14:05:00Z	2025-11-06T14:05:06Z	2025-11-06T14:09:18Z
23:10	김dred	https://youtu.be/XDBJnokhr24	3:19	2		XDBJnokhr24	UCTc8W4fbpOKdwRkBsEHRzrQ	불편해	김dred	2025-11-06T14:10:00Z	2025-11-06T14:10:06Z	2025-11-06T14:15:24Z
23:15	pie	https://youtu.be/vQTFWZuMVkA	4:54	2		vQTFWZuMVkA	UC746JBWOkITyP1daLaTPnxw	"블헤포차 불법커버"	π	2025-11-06T14:15:00Z	2025-11-06T14:15:06Z	
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
