time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리스항르	https://youtu.be/ScU-R-W0CU8	358	2	캐롤대회	ScU-R-W0CU8	UCFkPy1vgducXZysIeR2uwgw	"선물 내놔"	리스항르	2025-11-18T14:00:00Z	2025-11-18T14:00:06Z	2025-11-18T14:06:04Z
23:05	김dred	" https://youtu.be/4NQSt3Tf6mI"	2:02	2	캐롤대회	4NQSt3Tf6mI	UCTc8W4fbpOKdwRkBsEHRzrQ	"[창롤]We wish you a SaRyo in Christmas"	김dred	2025-11-18T14:05:00Z	2025-11-18T14:05:06Z	2025-11-18T14:09:10Z
23:10	신창섭으로쌀먹하기	"Maple enemy ( 식케이 - public enemy)"	1:49	1		KnPZN8I6Jpo	UChVrVFnxa4JEoNrcep0l8TA	"Maple enemy ( 식케이 - public enemy)"	신창섭으로쌀먹하기	2025-11-18T14:10:00Z	2025-11-18T14:10:06Z	2025-11-18T14:12:55Z
23:15	창스풀	https://youtu.be/41HQPA3jadE	2:31	1	"개인적으로 기괴함"	41HQPA3jadE	UCHQHYow-wavkS0cunlUrV5A	"[ai/창팝] 쌀값 올리는 법"	창스풀	2025-11-18T14:15:00Z	2025-11-18T14:15:06Z	2025-11-18T14:18:37Z
23:20	4lt3r	https://www.youtube.com/watch?v=FT7azfVChI8	5:01	1		FT7azfVChI8	UC8cI3OGG585QFj7WfcRwWsg	Яε:1ИㄷΛЯИΛて1⦻И	4lt3r	2025-11-18T14:20:00Z	2025-11-18T14:20:06Z	2025-11-18T14:26:08Z
23:25	애플우유	https://youtu.be/KB1pw5dL3Qg	4:08	2	개사곡	KB1pw5dL3Qg	UCDHtxrNxQ3GllSaktxkF2vw	"창즈 - 드러눕닝 (원곡 : WOODZ 우즈 - Drowning 드라우닝)"	애플우유	2025-11-18T14:25:00Z	2025-11-18T14:25:06Z	
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
