time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	니기리선족	https://youtu.be/vGu6SmJ69Xk	2:44			vGu6SmJ69Xk	UCiACOKIsTEiwYTl7q1FTsTw	"우리형 - 너 나랑 친하세요"	니기리선족	2025-11-26T14:00:00Z	2025-11-26T14:00:06Z	2025-11-26T14:04:50Z
23:05	리스항르	https://youtu.be/N77xY60EkLM	4:06	2		N77xY60EkLM	UCFkPy1vgducXZysIeR2uwgw	"나라가 나한테 해준게 뭐가있어"	리스항르	2025-11-26T14:05:00Z	2025-11-26T14:05:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
