time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	나는아무것도몰라요	https://youtu.be/vF9O6AVigN8	3:10	3	개사	vF9O6AVigN8	UC0e0-1WmiGtfj1WFbDDuHRA	"[개사 창팝] 정상화할 때라던데 (원곡: 브라운티거, 좋을 때라던데)"	나는아무것도몰라요	2025-11-21T14:00:00Z	2025-11-21T14:00:06Z	2025-11-21T14:06:16Z
23:05	독슝좍	https://youtu.be/xuCxjeQLvS0	4:27	3		xuCxjeQLvS0	UCZvDzp98ak83aQFpXrBNfOw	버거지	독슝좍	2025-11-21T14:05:00Z	2025-11-21T14:05:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
