time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	창스풀	https://youtu.be/oxSPPoRiLYA	2:36	2	자막있음	oxSPPoRiLYA	UCHQHYow-wavkS0cunlUrV5A	"[힙합/자막] 180bpm!!! 미친듯이 밟고 싶을때 듣는 스피드 창팝 1선 🔥🔥🔥🔥"	창스풀	2026-05-22T14:00:00Z	2026-05-22T14:00:06Z	2026-05-22T14:04:41Z
23:05	4lt3r	https://www.youtube.com/watch?v=e1m8MIWjOsU	4:03	1		e1m8MIWjOsU	UC8cI3OGG585QFj7WfcRwWsg	"창섭이는 뭔가 행복하지 않았지?"	4lt3r	2026-05-22T14:05:00Z	2026-05-22T14:05:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
