time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	머미슝좍	https://youtu.be/gVk5j-4ezrQ	3:25	1		gVk5j-4ezrQ	UCS7q34wxwIxtezOXztLpMCw	X친새끼들이	머미슝좍	2026-05-31T14:00:00Z	2026-05-31T14:00:06Z	2026-05-31T14:04:31Z
23:05	DWAET	https://youtu.be/dGoICOoyFUY	3:27	1		dGoICOoyFUY	UC7GvbrpAQuBOsJMhJggto8Q	"그런 사이"	DWAET	2026-05-31T14:05:00Z	2026-05-31T14:05:06Z	2026-05-31T14:09:32Z
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
