time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	물통도정	https://youtu.be/bc2I7r_2fNs	3:34	2		bc2I7r_2fNs	UCsrInF6CK1bfsnMObuuZHGQ	"[MV] 지뢰계 카링 - 클론의 흉성 (써머 창타포트 LIVE)"	물통도정	2026-07-15T14:00:00Z	2026-07-15T14:00:06Z	2026-07-15T14:05:40Z
23:05	낙서장	https://www.youtube.com/watch?v=pn56w9-FG1Y	3:44	2		pn56w9-FG1Y	UCsdP8THHYHKG2AO6Ue94O5A	"신창섭 '씻어!' (Official 4K) | Changtaport 2026 SUMMER | 20260712"	낙서장	2026-07-15T14:05:00Z	2026-07-15T14:05:06Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
