time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	리슝기	https://youtu.be/Ke0eLmHN4Rg	4:57	2		Ke0eLmHN4Rg	UCA7uMNOR00-1ETfVH6JqWVg	"??? - Night Water Festival"	리슝기	2026-07-12T14:00:00Z	2026-07-12T14:00:23Z	2026-07-12T14:07:03Z
23:05	빵슝좍	https://youtu.be/uQAQW2cWJTY?si=b7O__1Z3EsZVlHup	3:47	2		uQAQW2cWJTY	UCf82gCvwO3wkx7ajFpIA2Wg	"[창타포트 ]온 세상을 정상화 해(Live Mix)"	빵슝좍	2026-07-12T14:05:00Z	2026-07-12T14:05:21Z	
23:10												
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
