time_slot	column_a	column_b	column_c	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	"습작노트 / ETUDENOTE"	https://youtu.be/yZRJkybmmMw	"2:59 / 2분"	yZRJkybmmMw	UCDHfRJlvI3yA5R5zOfLl6CA	"메벤남 - 개창섭"	"습작노트 / ETUDENOTE"	2025-08-20T14:00:00Z	2025-08-20T14:00:06Z	2025-08-20T14:05:29Z
23:05	리ᄉퟄᆫ좍	https://youtu.be/-Iui7s62Oaw	"4:14 / 1분"	-Iui7s62Oaw	UCUPvEC47YXCibYHotpSur7g	너울	리ᄉퟄᆫ좍	2025-08-20T14:05:00Z	2025-08-20T14:05:06Z	2025-08-20T14:10:47Z
23:10	롹슨족	https://youtu.be/jgsWzOSpNMc	3:06/1분	jgsWzOSpNMc	UCuAJmJmkyEFSJd0rAxcG7lQ	"창팝)리선족은 못하는게 뭐임?"	롹슨족	2025-08-20T14:10:00Z	2025-08-20T14:10:05Z	2025-08-20T14:14:32Z
23:15	리즈릿트	https://youtu.be/ndIelwoU3Gk?si=Sf6zmmbqskDQgEzp	"2:44 / 2분"	ndIelwoU3Gk	UCRF2I-nHSVRd2F6v-a6RSgg	"지나가게 놔둘래😫"	리즈릿트	2025-08-20T14:15:00Z	2025-08-20T14:15:06Z	2025-08-20T14:20:04Z
23:20	대노코부계정	https://youtu.be/mMbZJc1WA9M	"3:28 / 2분"	mMbZJc1WA9M	UCfaY7BjYBQvrBQZi_Rk5L3Q	부들부들	대노코부계정	2025-08-20T14:20:00Z	2025-08-20T14:20:06Z	2025-08-20T14:25:59Z
23:25	리멤브란서족	https://youtu.be/4JiFxJfyrBU	"1:38 / 1분"	4JiFxJfyrBU	UCyubHegqy_VnUcyvB1Glo5Q	#͓͔̮͔͚́̑̾̋̓͊̀̎̍0͓̙̥̞̣̀͛̍̀̈́̆̓ͅ0̤͍̖͆̈̂̔͆͂ͅ1͇̫͕͙̂̆̇̋͑͌͂̈̆̍͆̔	리멤브란서족	2025-08-20T14:25:00Z	2025-08-20T14:25:06Z	2025-08-20T14:28:58Z
23:30	pie.	https://youtu.be/yrZtXQ92SWI?si=ZCoNdSZQnfTpmqAD	"4:47 / 2분"	yrZtXQ92SWI	UC746JBWOkITyP1daLaTPnxw	"[Demo]Normalization World 불법 리믹스"	π	2025-08-20T14:30:00Z	2025-08-20T14:30:06Z	2025-08-20T14:36:59Z
23:35	발라리안한모금	https://www.youtube.com/watch?v=a3DLIFxvl8I	"4:09 / 3분"	a3DLIFxvl8I	UC9cs5kPKOGMhga8KU6c8SUA	"God - A* (A스타)"	발라리안한모금	2025-08-20T14:35:00Z	2025-08-20T14:35:06Z	
23:40										
23:45	젖탱이쭈탱이	https://www.youtube.com/watch?v=uR8rb3a64cU		uR8rb3a64cU	UC5YRencTppii-g228adBG-w	"은하수 저편에서"	젖탱이쭈탱이	2025-08-20T14:45:00Z		
23:50										
23:55										
