time_slot	column_a	column_b	column_c	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	체포낙	"리선족 - And & End"	"3:13 / 2분"							
23:05	Sonette	https://youtu.be/lvlP12On23s?feature=shared	"03/06 2분"	lvlP12On23s	UCtQbO9hhbGLCM7CqEBLocEg	"Angelic Position"	Sonette	2025-08-24T14:05:00Z		
23:10	Trance	https://youtu.be/vxwjknRTrQU?si=cx7aWFjC1Dust1tq	"2:00 / 2분"	vxwjknRTrQU	UCE5OTwFV451egeoVHAOwORg	"[창팝] 물통송 (MAV 송)"	Trance	2025-08-24T14:10:00Z		
23:15	도사의길	https://www.youtube.com/watch?v=Is4TRmPJG34	"4:04 / 1분"	Is4TRmPJG34	UCnvxE8kTIh2pN_LQwf7AV5w	"🍚쌀숭이 - 쌀값혁명🍚(음율 - 파도혁명)"	"도사의 길"	2025-08-24T14:15:00Z		
23:20	상추토끼	https://www.youtube.com/watch?v=qBfUCiGEkn8&feature=youtu.be	4:14/1분	qBfUCiGEkn8	UCtU5w-7gQx-EGELB87XkDBA	[창팝]昌歌血栓(창가혈전)	상추토끼	2025-08-24T14:20:00Z		
23:25	리슝기	https://youtu.be/wY_AWoP4IKY	"2:57 / 2분"	wY_AWoP4IKY	UCA7uMNOR00-1ETfVH6JqWVg	"[쇼미 더 메소]〈쌀 사자 보이즈〉를 향한 마지막 기회, 현미 VS 메소판 패자 부활전 | Mtv 250824 방송  -복면창팝3 단품-"	리슝기	2025-08-24T14:25:00Z		
23:30	대노코부계정	https://youtu.be/U9_QTjyCif4	3:14/2분	U9_QTjyCif4	UCfaY7BjYBQvrBQZi_Rk5L3Q	덜컹덜컹	대노코부계정	2025-08-24T14:30:00Z		
23:35	노래일기	https://youtu.be/iMhIVpjfkAo?si=QtvUwR--advqTCf7	14:53/2분	iMhIVpjfkAo	UCht2Zk989x3c3de8SLeIQzw	"[앨범] Vacation"	노래일기	2025-08-24T14:35:00Z		
23:40	노래일기	https://youtu.be/iMhIVpjfkAo?si=QtvUwR--advqTCf7	14:53/2분	iMhIVpjfkAo	UCht2Zk989x3c3de8SLeIQzw	"[앨범] Vacation"	노래일기	2025-08-24T14:35:00Z		
23:45	노래일기	https://youtu.be/iMhIVpjfkAo?si=QtvUwR--advqTCf7	14:53/2분	iMhIVpjfkAo	UCht2Zk989x3c3de8SLeIQzw	"[앨범] Vacation"	노래일기	2025-08-24T14:35:00Z		
23:50										
23:55										
