time_slot	column_a	column_b	column_c	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00										
23:05										
23:10										
23:15										
23:20										
23:25	애플우유	https://youtu.be/Znl0otLxfEw?si=ErZDq4GWxmK0T0v3	"3:47 / 1분"	Znl0otLxfEw	UCDHtxrNxQ3GllSaktxkF2vw	"2HUNNIT - TWO HUNDRED LIGHTS(창팝아이돌대회 참가곡)"	애플우유	2025-08-16T14:25:00Z	2025-08-16T14:25:06Z	2025-08-16T14:30:55Z
23:30	도사의길	https://www.youtube.com/watch?v=fFS5SkcVoOQ	"3:35 / 1분"	fFS5SkcVoOQ	UCnvxE8kTIh2pN_LQwf7AV5w	"[낙서] 피하고 싶어, 창섭이 형🎵"	"도사의 길"	2025-08-16T14:30:00Z	2025-08-16T14:30:26Z	2025-08-16T14:35:02Z
23:35	창팝용	https://youtu.be/j1lKayRXJ8g	"3:52 / 1분"	j1lKayRXJ8g	UC-6V2KF8UierJH9EXkjoQEw	"어린 별이여 (Glitch Hop Remix)"	창팝용	2025-08-16T14:35:00Z	2025-08-16T14:35:05Z	2025-08-16T14:40:03Z
23:40	음세정	https://youtu.be/5zBemAAAgGE	"1:43 / 2분"	5zBemAAAgGE	UCIU2FeYMbLKFkkWtr7m05fg	쉬다옴	음악으로세상을정상화	2025-08-16T14:40:00Z	2025-08-16T14:40:06Z	2025-08-16T14:44:03Z
23:45	낙서장	https://www.youtube.com/watch?v=iOcDl7PhQr8	"3:20 / 2분"	iOcDl7PhQr8	UCsdP8THHYHKG2AO6Ue94O5A	"[메이플] 쌀먹아이돌 쌀숭이땅 (※클릭주의)"	낙서장	2025-08-16T14:45:00Z	2025-08-16T14:45:21Z	2025-08-16T14:50:27Z
23:50	pie.	https://youtu.be/x1lGfelJQIo?si=uQVi53eOt7CGQDcH	"3:59 / 2분"	x1lGfelJQIo						
23:55	스피노의혈육	https://www.youtube.com/watch?v=EQ1jcCgctBM	"3:16 / 2분"	EQ1jcCgctBM	UCeR-QIy7p16t85d1Lspqu6g	"[창팝] 쌀숭이 밥줄컷 ㅊㅊㅊ"	"스피노의혈육 (멸종)"	2025-08-16T14:55:00Z	2025-08-16T14:55:06Z	2025-08-16T15:00:28Z
