time_slot	column_a	column_b	column_c	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	ㆀ	https://youtu.be/HoOO5UxxLY4?si=ueGpAiQBhS5dKa4M	3:01/1분	HoOO5UxxLY4	UCFtoyZ1Ng5J7CEJ-0r--DZw	"초디렉터 리메이크"	ㆀ	2025-08-15T14:00:00Z	2025-08-15T14:00:06Z	2025-08-15T14:04:30Z
23:05	"브론넷 박사"	https://youtu.be/uOqn6m1CD4Y		uOqn6m1CD4Y	UCwctujGepiKAYSGn_ctlplg	"쌀켓몬스터 - 메이플 forever"	"브론넷 박사"	2025-08-15T14:05:00Z	2025-08-15T14:05:06Z	2025-08-15T14:08:28Z
23:10	롹슨족	https://youtu.be/YEFfXj5fAJE?si=GdoEpZwEKpkltM-9	4:47/1분	YEFfXj5fAJE	UCuAJmJmkyEFSJd0rAxcG7lQ	"창팝)저점끝에서 팔린 메소-숭이퍼"	롹슨족	2025-08-15T14:09:00Z	2025-08-15T14:09:26Z	2025-08-15T14:16:03Z
23:15	순수창팝	https://youtu.be/3sqXOj-s6ds?si=SKkZ9h15BQgmahwO	3:56/1	3sqXOj-s6ds	UC8aoMIE45iMn9LHdMFZ1_kQ	-메-일	순수창팝	2025-08-15T14:15:00Z	2025-08-15T14:15:06Z	2025-08-15T14:21:29Z
23:20	리슝기	https://www.youtube.com/watch?v=UbEvWyIe5S8	"1:27/2, 창?팝"	UbEvWyIe5S8	UCA7uMNOR00-1ETfVH6JqWVg	"[짹팝] 짹 뽀 하 겠 어 (원곡: 체포하겠어 OP)"	리슝기	2025-08-15T14:20:00Z	2025-08-15T14:20:06Z	2025-08-15T14:23:33Z
23:25	체포낙	https://www.youtube.com/watch?v=XqcG7OfU1ko	"3:22 / 2분"	XqcG7OfU1ko	UCi35WeuD14KkTeCmVmqjDKg	"Maple No | 신창섭 디렉터 (25.08.14) 라이브 3분 20초 요약"	체포낙	2025-08-15T14:25:00Z	2025-08-15T14:25:06Z	2025-08-15T14:30:56Z
23:30	창팝용	https://youtu.be/IljZAmhXc74	"3:13 / 2분"	IljZAmhXc74	UC-6V2KF8UierJH9EXkjoQEw	"독립 (V4.5+ Remake)"	창팝용	2025-08-15T14:30:00Z	2025-08-15T14:30:06Z	2025-08-15T14:35:29Z
23:35	리플족	https://www.youtube.com/watch?v=2pes4chOp7A	"2:42 / 2분"	2pes4chOp7A						
23:40										
23:45										
23:50										
23:55										
