time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	춤출까요	https://youtu.be/0QEnZRIhhY0	3:30	2		0QEnZRIhhY0	UCK8NhcIs4HMXRKf_TUsDCZA	사과나무	춤출까요	2025-10-11T14:00:00Z	2025-10-11T14:00:06Z	2025-10-11T14:05:58Z
23:05	"습작노트 / ETUDENOTE"	"리슝좍 - 자자 JA JA (Feat. 2OO)"	3:05	2		x7F8eHwR61w	UCDHfRJlvI3yA5R5zOfLl6CA	"리슝좍 - 자자 JA JA (Feat. 2OO)"	"습작노트 / ETUDENOTE"	2025-10-11T14:05:00Z	2025-10-11T14:05:06Z	2025-10-11T14:10:34Z
23:10	롹슨족	[창팝]-로포티-	5:14	1		RdQQhOd210w	UCuAJmJmkyEFSJd0rAxcG7lQ	[창팝]-로포티-	롹슨족	2025-10-11T14:10:00Z	2025-10-11T14:10:06Z	
23:15												
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
