time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	체포낙	https://youtu.be/QY0Tc9H_0bo	3:11	2		QY0Tc9H_0bo	UCi35WeuD14KkTeCmVmqjDKg	"루시드 악몽 | 4K Lyric Video"	체포낙	2025-10-19T14:00:00Z	2025-10-19T14:00:06Z	2025-10-19T14:05:34Z
23:05	선율족	https://youtu.be/XHWDznhkLn0	2:56	2		XHWDznhkLn0	UCF0GP_HO-qO9UWADph5fLwg	"X마 존나 패고 싶네-[창팝]"	선율족	2025-10-19T14:05:00Z	2025-10-19T14:05:06Z	2025-10-19T14:10:04Z
23:10	독슝좍	https://youtu.be/e6yHXW62lPU	3:36	2		e6yHXW62lPU	UCZvDzp98ak83aQFpXrBNfOw	"[창팝] 단골집"	독슝좍	2025-10-19T14:10:00Z	2025-10-19T14:10:06Z	2025-10-19T14:15:59Z
23:15												
23:20	물통도정정	https://youtu.be/SQmcO2nsAgo	3:12	2		SQmcO2nsAgo	UCsrInF6CK1bfsnMObuuZHGQ	"메멘토 모리 애프터매쓰 (1주년 기념)"	물통도정	2025-10-19T14:20:00Z	2025-10-19T14:20:21Z	
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
