time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	창팝용	단품	3:13	1								
23:05	이단아	https://youtu.be/XwVJ_NfZR1w	4:15	2		XwVJ_NfZR1w	UCN0oSeuRcCR6Vq1fBJqCE7Q	"해적의 노래 (Le chant des pirates)"	이단아	2025-10-03T14:05:00Z	2025-10-03T14:05:06Z	2025-10-03T14:11:33Z
23:10	리플족	"쌀틀러 - WWE²"	4:03	2								
23:15	리슝기	https://youtu.be/6dTmwxg0QMo	1:51	2		6dTmwxg0QMo	UCA7uMNOR00-1ETfVH6JqWVg	"[창팝 '월드'컵 출품작] 용사척결 용자신창섭"	리슝기	2025-10-03T14:15:00Z	2025-10-03T14:15:21Z	2025-10-03T14:19:27Z
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
