time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	물통도정	https://youtu.be/6SCQEMmJT40	4:35	1		6SCQEMmJT40	UCsrInF6CK1bfsnMObuuZHGQ	"[메이플] 리선족 - RED HEX"	물통도정	2025-10-15T14:00:00Z	2025-10-15T14:00:06Z	2025-10-15T14:05:59Z
23:05	창팝용	https://youtu.be/YB8tfN8mTiQ	4:21	2		YB8tfN8mTiQ	UC-6V2KF8UierJH9EXkjoQEw	"[클릭주의] 카링 훈장의 노래 (MV : @리플천백원에풀매수족)"	창팝용	2025-10-15T14:05:00Z	2025-10-15T14:05:06Z	2025-10-15T14:11:29Z
23:10	x슝좍	https://youtu.be/1YrgYwpqXeY?si=mXebIeUqxUqsa46F	2:27	3		1YrgYwpqXeY	UCwdDV9XK5gFeycIhQZEaKhQ	Hatesist	X슝좍	2025-10-15T14:10:00Z	2025-10-15T14:10:06Z	2025-10-15T14:15:54Z
23:15	π	https://youtu.be/OJMB4KpVBvQ?si=q_L2icMjMv_hfPrs	2:05	2		OJMB4KpVBvQ	UC746JBWOkITyP1daLaTPnxw	"[SUNO 불법커버]'서버 최후의 고백을'"	π	2025-10-15T14:15:00Z	2025-10-15T14:15:06Z	2025-10-15T14:19:28Z
23:20	신창섭으로쌀먹하기	https://youtu.be/Gqd1-kD-xxA	3:23	1		Gqd1-kD-xxA	UChVrVFnxa4JEoNrcep0l8TA	"과징금☆고지서 don't be late"	신창섭으로쌀먹하기	2025-10-15T14:20:00Z	2025-10-15T14:20:06Z	2025-10-15T14:24:34Z
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
