time_slot	column_a	column_b	column_c	column_d	column_e	video_id	channel_id	title	channel_title	scheduled_start_time	actual_start_time	actual_end_time
23:00	창섭이	https://youtu.be/_WzVk5OocEY	3:21	2		_WzVk5OocEY	UCGpz7I5JEixbGWA6dN65VsQ	창섭이는	창섭이	2025-10-22T14:00:00Z	2025-10-22T14:00:06Z	2025-10-22T14:05:54Z
23:05	김dred	https://youtu.be/ps99KH7VkvU	3:00	2		ps99KH7VkvU	UCTc8W4fbpOKdwRkBsEHRzrQ	"대리로 한날 - 너도해봐라"	김dred	2025-10-22T14:05:00Z	2025-10-22T14:05:06Z	2025-10-22T14:10:29Z
23:10	니기리선족	https://youtu.be/R5ndmC6-59k	2:20	1		R5ndmC6-59k	UCiACOKIsTEiwYTl7q1FTsTw	"신창섭 - 오버라이드"	니기리선족	2025-10-22T14:10:00Z	2025-10-22T14:10:06Z	2025-10-22T14:13:33Z
23:15	Selmia	https://www.youtube.com/watch?v=4TS36_iPeAI	3:30	2		4TS36_iPeAI	UCECSUa_GaPYQi7CXOAHG5cA	"그저 정박자일 뿐인 음악"	Selmia	2025-10-22T14:15:00Z	2025-10-22T14:15:06Z	
23:20												
23:25												
23:30												
23:35												
23:40												
23:45												
23:50												
23:55												
